"plid","nadults","stablelink","datetime","moon","tempf"
"LOCKb2013b_004421",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f30217cd.JPG",2013-11-04 12:00:00,"new",45
"LOCKb2013b_004422",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f30217cf.JPG",2013-11-04 13:00:00,"new",39
"LOCKb2013b_004423",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f30217d1.JPG",2013-11-04 14:00:00,"new",43
"LOCKb2013b_004424",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f30217d3.JPG",2013-11-04 15:00:00,"new",45
"LOCKb2013b_004425",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f30217d5.JPG",2013-11-04 16:00:00,"new",37
"LOCKb2013b_004426",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f30217d7.JPG",2013-11-04 17:00:00,"new",27
"LOCKb2013b_004427",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f30217d9.JPG",2013-11-04 18:00:00,"new",24
"LOCKb2013b_004428",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f30217db.JPG",2013-11-04 19:00:00,"new",22
"LOCKb2013b_004429",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f30217dd.JPG",2013-11-04 20:00:00,"new",19
"LOCKb2013b_004430",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f30217df.JPG",2013-11-05 07:00:00,"newcres",14
"LOCKb2013b_004433",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f30217e5.JPG",2013-11-05 10:00:00,"newcres",25
"LOCKb2013b_004434",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f30217e7.JPG",2013-11-05 11:00:00,"newcres",33
"LOCKb2013b_004435",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f30217e9.JPG",2013-11-05 12:00:00,"newcres",43
"LOCKb2013b_004436",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f30217eb.JPG",2013-11-05 13:00:00,"newcres",46
"LOCKb2013b_004439",4,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f30217f1.JPG",2013-11-05 16:00:00,"newcres",24
"LOCKb2013b_004440",6,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f30217f3.JPG",2013-11-05 17:00:00,"newcres",21
"LOCKb2013b_004442",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f30217f7.JPG",2013-11-05 19:00:00,"newcres",21
"LOCKb2013b_004465",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f3021825.JPG",2013-11-07 14:00:00,"newcres",30
"LOCKb2013b_004467",4,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f3021829.JPG",2013-11-07 16:00:00,"newcres",24
"LOCKb2013b_004480",5,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f3021843.JPG",2013-11-08 15:00:00,"newcres",28
"LOCKb2013b_004482",5,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f3021847.JPG",2013-11-08 17:00:00,"newcres",25
"LOCKb2013b_004484",4,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f302184b.JPG",2013-11-08 19:00:00,"newcres",19
"LOCKb2013b_004485",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f302184d.JPG",2013-11-08 20:00:00,"newcres",15
"LOCKb2013b_004490",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f3021857.JPG",2013-11-09 11:00:00,"firstq",23
"LOCKb2013b_004494",4,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f302185f.JPG",2013-11-09 15:00:00,"firstq",30
"LOCKb2013b_004495",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f3021861.JPG",2013-11-09 16:00:00,"firstq",33
"LOCKb2013b_004498",4,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f3021867.JPG",2013-11-09 19:00:00,"firstq",23
"LOCKb2013b_004504",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f3021873.JPG",2013-11-10 11:00:00,"firstq",46
"LOCKb2013b_004507",5,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f3021879.JPG",2013-11-10 14:00:00,"firstq",46
"LOCKb2013b_004513",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f3021885.JPG",2013-11-10 20:00:00,"firstq",28
"LOCKb2013b_004545",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f30218c5.JPG",2013-11-13 10:00:00,"waxinggib",34
"LOCKb2013b_004546",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f30218c7.JPG",2013-11-13 11:00:00,"waxinggib",36
"LOCKb2013b_004550",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f30218cf.JPG",2013-11-13 15:00:00,"waxinggib",38
"LOCKb2013b_004552",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f30218d3.JPG",2013-11-13 17:00:00,"waxinggib",36
"LOCKb2013b_004556",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f30218db.JPG",2013-11-14 07:00:00,"waxinggib",28
"LOCKb2013b_004559",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f30218e1.JPG",2013-11-14 10:00:00,"waxinggib",36
"LOCKb2013b_004560",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f30218e3.JPG",2013-11-14 11:00:00,"waxinggib",45
"LOCKb2013b_004562",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f30218e7.JPG",2013-11-14 13:00:00,"waxinggib",36
"LOCKb2013b_004566",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f30218ef.JPG",2013-11-14 17:00:00,"waxinggib",38
"LOCKb2013b_004567",17,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f30218f1.JPG",2013-11-14 18:00:00,"waxinggib",33
"LOCKb2013b_004568",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f30218f3.JPG",2013-11-14 19:00:00,"waxinggib",32
"LOCKb2013b_004569",18,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f30218f5.JPG",2013-11-14 20:00:00,"waxinggib",36
"LOCKb2013b_004570",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f30218f7.JPG",2013-11-15 07:00:00,"waxinggib",36
"LOCKb2013b_004571",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f30218f9.JPG",2013-11-15 08:00:00,"waxinggib",51
"LOCKb2013b_004575",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f3021901.JPG",2013-11-15 12:00:00,"waxinggib",45
"LOCKb2013b_004576",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f3021903.JPG",2013-11-15 13:00:00,"waxinggib",63
"LOCKb2013b_004579",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f3021909.JPG",2013-11-15 16:00:00,"waxinggib",50
"LOCKb2013b_004582",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd412fc4d79f302190f.JPG",2013-11-15 19:00:00,"waxinggib",43
"LOCKb2013b_004626",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f3021967.JPG",2013-11-19 07:00:00,"full",29
"LOCKb2013b_004647",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f3021991.JPG",2013-11-20 14:00:00,"waninggib",45
"LOCKb2013b_004653",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f302199d.JPG",2013-11-20 20:00:00,"waninggib",33
"LOCKb2013b_004654",4,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f302199f.JPG",2013-11-21 07:00:00,"waninggib",29
"LOCKb2013b_004655",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219a1.JPG",2013-11-21 08:00:00,"waninggib",30
"LOCKb2013b_004656",6,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219a3.JPG",2013-11-21 09:00:00,"waninggib",30
"LOCKb2013b_004657",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219a5.JPG",2013-11-21 10:00:00,"waninggib",28
"LOCKb2013b_004658",4,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219a7.JPG",2013-11-21 11:00:00,"waninggib",28
"LOCKb2013b_004659",6,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219a9.JPG",2013-11-21 12:00:00,"waninggib",27
"LOCKb2013b_004660",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219ab.JPG",2013-11-21 13:00:00,"waninggib",28
"LOCKb2013b_004661",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219ad.JPG",2013-11-21 14:00:00,"waninggib",30
"LOCKb2013b_004662",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219af.JPG",2013-11-21 15:00:00,"waninggib",37
"LOCKb2013b_004663",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219b1.JPG",2013-11-21 16:00:00,"waninggib",32
"LOCKb2013b_004664",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219b3.JPG",2013-11-21 17:00:00,"waninggib",31
"LOCKb2013b_004665",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219b5.JPG",2013-11-21 18:00:00,"waninggib",30
"LOCKb2013b_004666",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219b7.JPG",2013-11-21 19:00:00,"waninggib",31
"LOCKb2013b_004667",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219b9.JPG",2013-11-21 20:00:00,"waninggib",32
"LOCKb2013b_004668",4,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219bb.JPG",2013-11-22 07:00:00,"waninggib",31
"LOCKb2013b_004669",5,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219bd.JPG",2013-11-22 08:00:00,"waninggib",36
"LOCKb2013b_004670",6,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219bf.JPG",2013-11-22 09:00:00,"waninggib",39
"LOCKb2013b_004671",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219c1.JPG",2013-11-22 10:00:00,"waninggib",41
"LOCKb2013b_004672",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219c3.JPG",2013-11-22 11:00:00,"waninggib",40
"LOCKb2013b_004674",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219c7.JPG",2013-11-22 13:00:00,"waninggib",47
"LOCKb2013b_004675",6,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219c9.JPG",2013-11-22 14:00:00,"waninggib",51
"LOCKb2013b_004677",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219cd.JPG",2013-11-22 16:00:00,"waninggib",44
"LOCKb2013b_004678",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219cf.JPG",2013-11-22 17:00:00,"waninggib",41
"LOCKb2013b_004679",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219d1.JPG",2013-11-22 18:00:00,"waninggib",40
"LOCKb2013b_004680",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219d3.JPG",2013-11-22 19:00:00,"waninggib",36
"LOCKb2013b_004681",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219d5.JPG",2013-11-22 20:00:00,"waninggib",35
"LOCKb2013b_004682",6,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219d7.JPG",2013-11-23 07:00:00,"waninggib",36
"LOCKb2013b_004683",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219d9.JPG",2013-11-23 08:00:00,"waninggib",36
"LOCKb2013b_004684",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219db.JPG",2013-11-23 09:00:00,"waninggib",36
"LOCKb2013b_004685",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219dd.JPG",2013-11-23 10:00:00,"waninggib",39
"LOCKb2013b_004686",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219df.JPG",2013-11-23 11:00:00,"waninggib",40
"LOCKb2013b_004687",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219e1.JPG",2013-11-23 12:00:00,"waninggib",41
"LOCKb2013b_004688",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219e3.JPG",2013-11-23 13:00:00,"waninggib",42
"LOCKb2013b_004690",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219e7.JPG",2013-11-23 15:00:00,"waninggib",41
"LOCKb2013b_004691",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219e9.JPG",2013-11-23 16:00:00,"waninggib",40
"LOCKb2013b_004701",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd512fc4d79f30219fd.JPG",2013-11-24 12:00:00,"lastq",32
"LOCKb2013b_004755",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021a69.JPG",2013-11-28 10:00:00,"oldcres",38
"LOCKb2013b_004762",19,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021a77.JPG",2013-11-28 17:00:00,"oldcres",51
"LOCKb2013b_004767",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021a81.JPG",2013-11-29 08:00:00,"oldcres",40
"LOCKb2013b_004769",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021a85.JPG",2013-11-29 10:00:00,"oldcres",37
"LOCKb2013b_004770",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021a87.JPG",2013-11-29 11:00:00,"oldcres",36
"LOCKb2013b_004771",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021a89.JPG",2013-11-29 12:00:00,"oldcres",36
"LOCKb2013b_004772",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021a8b.JPG",2013-11-29 13:00:00,"oldcres",38
"LOCKb2013b_004774",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021a8f.JPG",2013-11-29 15:00:00,"oldcres",39
"LOCKb2013b_004775",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021a91.JPG",2013-11-29 16:00:00,"oldcres",38
"LOCKb2013b_004776",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021a93.JPG",2013-11-29 17:00:00,"oldcres",38
"LOCKb2013b_004777",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021a95.JPG",2013-11-29 18:00:00,"oldcres",36
"LOCKb2013b_004778",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021a97.JPG",2013-11-29 19:00:00,"oldcres",35
"LOCKb2013b_004779",19,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021a99.JPG",2013-11-29 20:00:00,"oldcres",34
"LOCKb2013b_004780",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021a9b.JPG",2013-11-30 07:00:00,"oldcres",33
"LOCKb2013b_004781",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021a9d.JPG",2013-11-30 08:00:00,"oldcres",31
"LOCKb2013b_004782",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021a9f.JPG",2013-11-30 09:00:00,"oldcres",31
"LOCKb2013b_004783",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021aa1.JPG",2013-11-30 10:00:00,"oldcres",32
"LOCKb2013b_004786",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021aa7.JPG",2013-11-30 13:00:00,"oldcres",43
"LOCKb2013b_004792",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021ab3.JPG",2013-11-30 19:00:00,"oldcres",38
"LOCKb2013b_004793",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021ab5.JPG",2013-11-30 20:00:00,"oldcres",39
"LOCKb2013b_004794",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021ab7.JPG",2013-12-01 07:00:00,"new",28
"LOCKb2013b_004795",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021ab9.JPG",2013-12-01 08:00:00,"new",33
"LOCKb2013b_004800",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021ac3.JPG",2013-12-01 13:00:00,"new",39
"LOCKb2013b_004822",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021aef.JPG",2013-12-03 07:00:00,"new",45
"LOCKb2013b_004830",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021aff.JPG",2013-12-03 15:00:00,"new",37
"LOCKb2013b_004832",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd612fc4d79f3021b03.JPG",2013-12-03 17:00:00,"new",37
"LOCKb2013b_004834",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b07.JPG",2013-12-03 19:00:00,"new",35
"LOCKb2013b_004836",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b0b.JPG",2013-12-04 07:00:00,"new",47
"LOCKb2013b_004837",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b0d.JPG",2013-12-04 08:00:00,"new",57
"LOCKb2013b_004839",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b11.JPG",2013-12-04 10:00:00,"new",54
"LOCKb2013b_004840",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b13.JPG",2013-12-04 11:00:00,"new",43
"LOCKb2013b_004841",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b15.JPG",2013-12-04 12:00:00,"new",45
"LOCKb2013b_004842",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b17.JPG",2013-12-04 13:00:00,"new",45
"LOCKb2013b_004843",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b19.JPG",2013-12-04 14:00:00,"new",41
"LOCKb2013b_004844",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b1b.JPG",2013-12-04 15:00:00,"new",40
"LOCKb2013b_004845",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b1d.JPG",2013-12-04 16:00:00,"new",38
"LOCKb2013b_004846",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b1f.JPG",2013-12-04 17:00:00,"new",36
"LOCKb2013b_004847",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b21.JPG",2013-12-04 18:00:00,"new",34
"LOCKb2013b_004848",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b23.JPG",2013-12-04 19:00:00,"new",33
"LOCKb2013b_004849",17,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b25.JPG",2013-12-04 20:00:00,"new",31
"LOCKb2013b_004850",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b27.JPG",2013-12-05 07:00:00,"newcres",50
"LOCKb2013b_004851",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b29.JPG",2013-12-05 08:00:00,"newcres",58
"LOCKb2013b_004852",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b2b.JPG",2013-12-05 09:00:00,"newcres",61
"LOCKb2013b_004853",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b2d.JPG",2013-12-05 10:00:00,"newcres",62
"LOCKb2013b_004854",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b2f.JPG",2013-12-05 11:00:00,"newcres",53
"LOCKb2013b_004855",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b31.JPG",2013-12-05 12:00:00,"newcres",50
"LOCKb2013b_004856",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b33.JPG",2013-12-05 13:00:00,"newcres",48
"LOCKb2013b_004857",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b35.JPG",2013-12-05 14:00:00,"newcres",50
"LOCKb2013b_004858",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b37.JPG",2013-12-05 15:00:00,"newcres",47
"LOCKb2013b_004859",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b39.JPG",2013-12-05 16:00:00,"newcres",48
"LOCKb2013b_004860",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b3b.JPG",2013-12-05 17:00:00,"newcres",42
"LOCKb2013b_004861",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b3d.JPG",2013-12-05 18:00:00,"newcres",38
"LOCKb2013b_004862",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b3f.JPG",2013-12-05 19:00:00,"newcres",39
"LOCKb2013b_004863",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b41.JPG",2013-12-05 20:00:00,"newcres",39
"LOCKb2013b_004864",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b43.JPG",2013-12-06 07:00:00,"newcres",57
"LOCKb2013b_004865",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b45.JPG",2013-12-06 08:00:00,"newcres",62
"LOCKb2013b_004866",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b47.JPG",2013-12-06 09:00:00,"newcres",64
"LOCKb2013b_004867",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b49.JPG",2013-12-06 10:00:00,"newcres",57
"LOCKb2013b_004868",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd712fc4d79f3021b4b.JPG",2013-12-06 11:00:00,"newcres",57
